"CityProvince","Barangay","density"
"MAGUING","Madaya",80.9823483429488
"MAGUING","Malungun",74.596156443421
"MAGUING","Bolao",73.5091450562673
"MAHAPLAG","Poblacion",738.569936965188
"MAHAPLAG","Polahongon",553.218924388352
"MAHAPLAG","Malinao",337.637369495214
"MAHAPLAG","Campin",326.678797905554
"MAHAPLAG","Union",302.116482273557
"MAHATAO","Panatayan",34.777061140441
"MAHATAO","Kaumbakan",32.9181536407292
"MAHATAO","Hañib",28.2708848914498
"MAHATAO","Uvoy (Pob.)",24.4756154128716
"MAHAYAG","Poblacion (Upper Mahayag)",778.088538650251
"MAHAYAG","San Isidro",353.000793301952
"MAHAYAG","Sicpao",318.759491079938
"MAHAYAG","San Jose",276.858950202999
"MAHAYAG","Lower Salug Daku",249.488435597902
"MAHINOG","Poblacion",289.781807179506
"MAHINOG","Benoni",159.123025088337
"MAHINOG","San Roque",129.966942851654
"MAHINOG","Hubangon",125.815907414567
"MAHINOG","Tupsan Pequeño",120.281193498451
"MAIGO","Balagatasa",404.231784230621
"MAIGO","Poblacion",341.373247611874
"MAIGO","Labuay",284.840098325831
"MAIGO","Liangan West",212.987651593396
"MAIGO","Segapod",208.540113625088
"MAIMBUNG","Poblacion (Maimbung)",617.286591479893
"MAIMBUNG","Kulasi",296.889985116348
"MAIMBUNG","Laud Kulasi",184.180491910851
"MAIMBUNG","Laum Maimbung",158.771600736134
"MAIMBUNG","Bualo Lipid",130.373428246744
"MAINIT","Matin-ao",259.275653675849
"MAINIT","Quezon (Pob.)",232.336311158416
"MAINIT","Magsaysay (Pob.)",128.737779680084
"MAINIT","San Francisco",127.310118671096
"MAINIT","San Isidro",114.895675114675
"MAITUM","Old Poblacion (Maitum)",233.796686398011
"MAITUM","Malalag (Pob.)",233.429576302725
"MAITUM","Mabay",201.490998012822
"MAITUM","Mindupok",186.911482800025
"MAITUM","Pinol",170.339084212818
"MAJAYJAY","San Miguel (Pob.)",635.31689295414
"MAJAYJAY","San Francisco (Pob.)",570.597468910357
"MAJAYJAY","Suba",467.579659102837
"MAJAYJAY","Origuel (Pob.)",375.954407085796
"MAJAYJAY","Santa Catalina (Pob.)",323.839515065521
"MAKATO","Poblacion",872.358155112241
"MAKATO","Dumga",575.73515711483
"MAKATO","Cayangwan",563.795948787564
"MAKATO","Baybay",551.06079323848
"MAKATO","Calimbajan",548.672951573027
"MAKILALA","Poblacion",558.269566331725
"MAKILALA","Saguing",387.510927724295
"MAKILALA","Malasila",366.375875095672
"MAKILALA","San Vicente",313.24979987782
"MAKILALA","Kisante",252.991299951549
"MALABANG","Matalin",215.771760350005
"MALABANG","Corahab",193.35215048996
"MALABANG","Tuboc",166.584495081301
"MALABANG","Jose Abad Santos",165.633360117541
"MALABANG","Campo Muslim",159.654797488196
"MALABUYOC","Montañeza (Inamlang)",755.656950194269
"MALABUYOC","Santo Niño",615.477788482789
"MALABUYOC","Cerdeña (Ansan)",466.405791804639
"MALABUYOC","Barangay I (Pob.)",383.327991458102
"MALABUYOC","Lombo",337.225662815095
"MALALAG","Poblacion",353.338703631019
"MALALAG","Bulacan",275.078278777177
"MALALAG","Baybay",234.098274490075
"MALALAG","New Baclayon",221.519689840839
"MALALAG","Bagumbayan",157.829933177967
"MALANGAS","Poblacion",927.331056558702
"MALANGAS","La Dicha",351.761798813656
"MALANGAS","Kigay",230.002431372874
"MALANGAS","Guilawa",194.86004225028
"MALANGAS","Candiis",170.868603522355
"MALAPATAN","Poblacion (Malapatan)",834.913245279574
"MALAPATAN","Kinam",567.971761707147
"MALAPATAN","Lun Padidu",536.295404913877
"MALAPATAN","Sapu Masla",407.125095672446
"MALAPATAN","Tuyan",332.496857730685
"MALASIQUI","Poblacion",2021.51354995364
"MALASIQUI","Talospatang",820.744071172159
"MALASIQUI","Tambac",816.714643391013
"MALASIQUI","Don Pedro",774.909330161624
"MALASIQUI","Nalsian Norte",767.102313835654
"MALAY","Manoc-Manoc",3929.32611837357
"MALAY","Balabag",3262.3223464903
"MALAY","Caticlan",2121.46466188488
"MALAY","Yapak",1369.29453726711
"MALAY","Cubay Sur",377.544298882214
"MALIBCONG","Malibcong (Pob.)",30.6192514728945
"MALIBCONG","Mataragan",28.126986818124
"MALIBCONG","Gacab",24.2105709320561
"MALIBCONG","Duldulao",18.2172678336795
"MALIBCONG","Buanao",16.021701352096
"MALILIPOT","San Jose",979.151473932166
"MALILIPOT","San Isidro Iraya",897.906811515876
"MALILIPOT","San Isidro Ilawod",709.932722293283
"MALILIPOT","Canaway",498.006786839471
"MALILIPOT","Santa Teresa",493.024802823378
"MALIMONO","Cantapoy",158.904877522187
"MALIMONO","Masgad",149.656117072653
"MALIMONO","Pili",99.8741984114057
"MALIMONO","Cansayong",89.0736325173196
"MALIMONO","Karihatag",86.0941660637786
"MALINAO","Estancia",822.602206964929
"MALINAO","Labnig",666.627784307242
"MALINAO","Balading",594.77224561359
"MALINAO","Kinalangay Viejo",542.040058057879
"MALINAO","Rosario",501.181434004569
"MALITA","Poblacion",1012.3768559093
"MALITA","Little Baguio",644.125984051586
"MALITA","Demoloc",412.019793103246
"MALITA","Datu Danwata",363.469871357553
"MALITA","Pinalpalan",266.711527901894
"MALITBOG","San Luis",640.148964905069
"MALITBOG","Poblacion",334.652523570876
"MALITBOG","San Vicente",296.826137368204
"MALITBOG","San Jose",263.00571815184
"MALITBOG","Silo-o",257.067694568177
"MALLIG","Maligaya",180.933663305279
"MALLIG","San Jose Norte II",178.222756534866
"MALLIG","Siempre Viva Sur",176.208940076844
"MALLIG","San Jose Norte I",173.80785122305
"MALLIG","Olango",164.900586120265
"MALUNGON","Malandag",790.388035151285
"MALUNGON","Poblacion",518.93634183677
"MALUNGON","Tamban",431.039696165378
"MALUNGON","Malalag Cogon",236.628678561648
"MALUNGON","Lutay",228.394923567371
"MALUSO","Port Holland Zone IV (Lower)",396.351527040909
"MALUSO","Townsite (Pob.)",339.215491003644
"MALUSO","Port Holland Zone III Pob. (Samal Village)",307.895975411279
"MALUSO","Port Holland Zone I Pob. (Upper)",257.078193061844
"MALUSO","Calang Canas",194.439161877114
"MALVAR","Santiago",1879.52964058238
"MALVAR","Poblacion",1849.95746929645
"MALVAR","San Pioquinto",1713.24677581071
"MALVAR","San Fernando",1320.08233461589
"MALVAR","Luta Del Sur",1129.80238003024
"MAMASAPANO","Manongkaling",476.722431478584
"MAMASAPANO","Mamasapano",215.567945714913
"MAMASAPANO","Tukanalipao",154.899122669399
"MAMASAPANO","Libutan",145.591587666895
"MAMASAPANO","Dabenayan",92.3280296963653
"MAMBAJAO (Capital)","Poblacion",1049.91546305181
"MAMBAJAO (Capital)","Yumbing",307.077788167369
"MAMBAJAO (Capital)","Pandan",292.252661606344
"MAMBAJAO (Capital)","Balbagon",275.747354035069
"MAMBAJAO (Capital)","Baylao",264.183755317469
"MAMBURAO (Capital)","Payompon",527.593126451341
"MAMBURAO (Capital)","Tayamaan",431.891104074309
"MAMBURAO (Capital)","Balansay",342.891180071775
"MAMBURAO (Capital)","Tangkalan",131.922921680388
"MAMBURAO (Capital)","Talabaan",125.960025332489
"MAMBUSAO","Burias",1074.26343371334
"MAMBUSAO","Poblacion Proper",835.213951427413
"MAMBUSAO","Bula",795.947221817738
"MAMBUSAO","Poblacion Tabuc",709.719606120816
"MAMBUSAO","Atiplo",635.431198751161
"MANABO","San Ramon East",149.120501843767
"MANABO","San Ramon West",107.64209723223
"MANABO","Ayyeng (Pob.)",95.0620946891027
"MANABO","Luzong",62.7813334463612
"MANABO","San Juan Sur",41.0630271690756
"MANAOAG","Babasit",1414.83282965486
"MANAOAG","Pugaro",1394.18201227649
"MANAOAG","Baritao",1360.18371537307
"MANAOAG","Poblacion",1339.78473723102
"MANAOAG","Cabanbanan",998.290732778901
"MANAPLA","San Pablo",813.913626409641
"MANAPLA","Punta Mesa",774.96126744827
"MANAPLA","Purisima",724.74995158431
"MANAPLA","Tortosa",654.01827878499
"MANAPLA","Punta Salong",460.890848689797
"MANAY","Central (Pob.)",584.249644454319
"MANAY","San Ignacio",372.462705631667
"MANAY","Holy Cross",282.762029581009
"MANAY","Old Macopa",247.24602586552
"MANAY","New Taokanga",180.653518898978
"MANDAON","Cabitan",933.547158707928
"MANDAON","Poblacion",899.056500134975
"MANDAON","Maolingon",545.527249762207
"MANDAON","Lantangan",483.252449561041
"MANDAON","Tumalaytay",478.653695084648
"MANDAUE CITY","Pakna-an",6305.25401334289
"MANDAUE CITY","Banilad",5328.91434279148
"MANDAUE CITY","Labogon",4921.01404418863
"MANDAUE CITY","Pagsabungan",4758.83681703328
"MANDAUE CITY","Canduman",4411.78223136028
"MANGALDAN","Anolid",1861.84747412574
"MANGALDAN","Bari",1522.11634432787
"MANGALDAN","Salay",1342.55496883056
"MANGALDAN","Banaoang",1326.43725770597
"MANGALDAN","Malabago",1283.12090905865
"MANGATAREM","Pampano",612.221183497858
"MANGATAREM","Quetegan (Pogon-Baleg)",498.893527153129
"MANGATAREM","Umangan",492.84938548141
"MANGATAREM","Dorongan Valerio",473.457764284645
"MANGATAREM","Dorongan Punta",461.621320177529
"MANGUDADATU","Tumbao",382.4921318547
"MANGUDADATU","Panapan",227.728885608695
"MANGUDADATU","Daladagan",218.489288817889
"MANGUDADATU","Paitan",216.858771737158
"MANGUDADATU","Kalian",180.91945774939
"MANITO","Buyo",773.740440653246
"MANITO","It-Ba (Pob.)",687.513794220863
"MANITO","Nagotgot",480.953072322845
"MANITO","Pawa",440.13912634485
"MANITO","Cawayan",345.864659578779
"MANJUYOD","Bolisong",293.459263783574
"MANJUYOD","Campuyo",275.299655876175
"MANJUYOD","Candabong",208.835490935093
"MANJUYOD","Panciao",208.835490935093
"MANJUYOD","Mandalupang",192.764237937045
"MANKAYAN","Balili",387.903191624634
"MANKAYAN","Paco",340.846861357182
"MANKAYAN","Tabio",228.754291527148
"MANKAYAN","Sapid",190.954944263129
"MANKAYAN","Bulalacao",190.183529012843
"MANOLO FORTICH","Damilag",1157.64471606192
"MANOLO FORTICH","Agusan Canyon",986.859258078912
"MANOLO FORTICH","Alae",902.850207566436
"MANOLO FORTICH","Tankulan (Pob.)",860.944516487271
"MANOLO FORTICH","Lunocan",726.035864781942
"MANSALAY","Panaytayan",521.975191049187
"MANSALAY","B. Del Mundo",404.491348955035
"MANSALAY","Santa Teresita",232.158716487228
"MANSALAY","Poblacion",207.025847582858
"MANSALAY","Manaul",163.659328689044
"MANTICAO","Poblacion",826.945559573987
"MANTICAO","Punta Silum",410.557171563325
"MANTICAO","Cabalantian",325.559779280114
"MANTICAO","Tuod",299.862893241003
"MANTICAO","Pagawan",218.324697155365
"MANUKAN","Poblacion",474.534889017589
"MANUKAN","Don Jose Aguirre",386.228372760815
"MANUKAN","East Poblacion",340.723484281559
"MANUKAN","San Antonio",261.54047289315
"MANUKAN","Punta Blanca",235.634224501495
"MAPANAS","Magtaon",435.697691133723
"MAPANAS","Santa Potenciana (Pob.)",415.292075070218
"MAPANAS","Del Norte (Pob.)",319.121162326478
"MAPANAS","Siljagon",263.57254082027
"MAPANAS","Manaybanay",262.438895483409
"MAPANDAN","Pias",1163.24543256956
"MAPANDAN","Nilombot",1061.50238109563
"MAPANDAN","Baloling",965.803471293412
"MAPANDAN","Poblacion",935.330923698496
"MAPANDAN","Luyan (Luyan South)",812.181537137224
"MAPUN (CAGAYAN DE TAWI-TAWI)","Liyubud",213.529799364
"MAPUN (CAGAYAN DE TAWI-TAWI)","Lupa Pula (Pob.)",198.787207425728
"MAPUN (CAGAYAN DE TAWI-TAWI)","Umus Mataha",158.228095042557
"MAPUN (CAGAYAN DE TAWI-TAWI)","Mahalo",150.822829967572
"MAPUN (CAGAYAN DE TAWI-TAWI)","Erok-erok",143.621379527679
"MARABUT","Tinabanan",348.029118416443
"MARABUT","Osmeña",276.042639525745
"MARABUT","Mabuhay",210.291209987786
"MARABUT","San Roque",190.641357482188
"MARABUT","Legaspi",184.595249018928
"MARAGONDON","Pinagsanhan I B",1046.6609476444
"MARAGONDON","Bucal I",786.086487543028
"MARAGONDON","Tulay Silangan",595.806532957374
"MARAGONDON","Caingin Pob. (Barangay 3)",590.473846332044
"MARAGONDON","Pantihan IV (Pook ni Sara)",502.242122167485
"MARAGUSAN (SAN MARIANO)","Maragusan (Pob.)",839.008671105808
"MARAGUSAN (SAN MARIANO)","Mapawa",321.749950326378
"MARAGUSAN (SAN MARIANO)","New Albay",226.699107049348
"MARAGUSAN (SAN MARIANO)","Bagong Silang",198.639187447206
"MARAGUSAN (SAN MARIANO)","Coronobe",175.189518327364
"MARAMAG","North Poblacion",1462.64698651075
"MARAMAG","Dologon",1392.87005749686
"MARAMAG","South Poblacion",1202.31776409915
"MARAMAG","Dagumba-an",754.895444487404
"MARAMAG","Base Camp",748.075886269332
"MARANTAO","Mantapoli",143.349626680891
"MARANTAO","Inudaran Campong",121.405584302726
"MARANTAO","Cawayan Kalaw",104.692784225238
"MARANTAO","Batal-Punud",88.9990573232072
"MARANTAO","Camalig Bubong",82.2052361534967
"MARAWI CITY (Capital)","Daguduban",468.501907863234
"MARAWI CITY (Capital)","Dimaluna",442.685387418334
"MARAWI CITY (Capital)","Moncado Kadingilan",372.505214735225
"MARAWI CITY (Capital)","Lomidong",371.622017983163
"MARAWI CITY (Capital)","Rorogagus Proper",322.774443772945
"MARCOS","Lydia (Pob.)",571.675066450077
"MARCOS","Escoda",520.80354071311
"MARCOS","Pacifico (Agunit)",441.977859744443
"MARCOS","Daquioag",434.674521891116
"MARCOS","Tabucbuc (Ragas)",432.1561295279
"MARGOSATUBIG","Poblacion",1687.39785719737
"MARGOSATUBIG","Kalian",307.946448272986
"MARGOSATUBIG","Tiguian",287.784628872523
"MARGOSATUBIG","Tulapoc",264.131097732316
"MARGOSATUBIG","Lumbog",262.103652206012
"MARIA","Lilo-an",330.907069549302
"MARIA","Poblacion Norte",254.84992838698
"MARIA","Nabutay",215.768258928187
"MARIA","Bogo",197.046501103615
"MARIA","Minalulan",186.515512327294
"MARIA AURORA","Barangay IV (Pob.)",348.062168729478
"MARIA AURORA","Barangay II (Pob.)",273.295356244057
"MARIA AURORA","Quirino",260.975824641346
"MARIA AURORA","Florida",258.426956033888
"MARIA AURORA","San Joaquin",242.708932954567
"MARIBOJOC","Poblacion",492.148208813424
"MARIBOJOC","Bayacabac",429.43032010111
"MARIBOJOC","Lincod",403.921925065131
"MARIBOJOC","Cabawan",380.519727784417
"MARIBOJOC","Dipatlong",349.862849346681
"MARIHATAG","Poblacion",230.287927971607
"MARIHATAG","Mararag",139.786634445299
"MARIHATAG","Bayan",135.317434764987
"MARIHATAG","San Isidro",125.261735484286
"MARIHATAG","Antipolo",97.3292374823395
"MARILAO","Loma de Gato",8151.9898257068
"MARILAO","Lambakin",6063.61681332993
"MARILAO","Saog",2116.976982305
"MARILAO","Lias",1826.68916867789
"MARILAO","Prenza II",1590.06919961892
"MARIPIPI","Ermita (Poblacion Sur)",186.673598803174
"MARIPIPI","Viga",181.572194787297
"MARIPIPI","Binongto-an (Poblacion Norte)",123.378400828413
"MARIPIPI","Bato",108.829952338692
"MARIPIPI","Agutay",98.8160851964168
"MARIVELES","Alas-asin",2130.71255202297
"MARIVELES","Camaya",2105.50707357144
"MARIVELES","Balon-Anito",1739.74442840129
"MARIVELES","Mt. View",1481.3174723674
"MARIVELES","Ipag",1417.45415336944
"MAROGONG","Marogong Proper (Pob.)",235.473841742165
"MAROGONG","Marogong East",99.25772728947
"MAROGONG","Bolawan",84.8548264096838
"MAROGONG","Piangologan",84.2433825044099
"MAROGONG","Cahera",68.0061499088018
"MASANTOL","Bebe Anac",984.429697724707
"MASANTOL","San Isidro Matua (Pob.)",644.580550063704
"MASANTOL","Santo Niño",518.269950183031
"MASANTOL","San Nicolas (Pob.)",494.763717469811
"MASANTOL","Santa Lucia Matua",486.975507835913
"MASINLOC","Inhobol",1190.74645111724
"MASINLOC","Baloganon",960.498653576911
"MASINLOC","Taltal",643.022908136924
"MASINLOC","South Poblacion",582.27487299252
"MASINLOC","Bani",562.450339378961
"MASIU","Pantao",146.610660842352
"MASIU","Buadi Amloy",124.191050982307
"MASIU","Lakadun",105.983610247483
"MASIU","Talub Langi",104.081340319964
"MASIU","Sawir",98.8500980192874
"MASLOG","Barangay 2 (Pob.)",296.826137368204
"MASLOG","Carayacay",166.456923629146
"MASLOG","San Miguel",96.548794522694
"MASLOG","Barangay 1 (Pob.)",85.0234002646033
"MASLOG","Maputi",63.4841388642372
"MATAASNAKAHOY","District III (Pob.)",765.482925581524
"MATAASNAKAHOY","Calingatan",743.424994540385
"MATAASNAKAHOY","Kinalaglagan",592.897794798103
"MATAASNAKAHOY","Nangkaan",575.445365842476
"MATAASNAKAHOY","District I (Pob.)",563.32562351218
"MATAG-OB","Balagtas",386.384118980253
"MATAG-OB","San Vicente",375.803429169547
"MATAG-OB","Santo Rosario",328.946088579276
"MATAG-OB","Santa Rosa",260.360545699163
"MATAG-OB","Mansalip (Pob.)",236.742934514551
"MATALAM","Poblacion",353.89413185594
"MATALAM","Kilada",262.850828224951
"MATALAM","Linao",238.621561936059
"MATALAM","Kibia",224.042046723263
"MATALAM","Taguranao",221.682053253565
"MATALOM","Santa Fe",478.209391266025
"MATALOM","Cahagnaan",380.904833185423
"MATALOM","Santa Paz",325.734093458169
"MATALOM","Zaragoza",325.167270789739
"MATALOM","Elevado",323.8446845634
"MATANAO","Poblacion",350.265203309487
"MATANAO","Sinawilan",248.668942681044
"MATANAO","Manga",204.67235474503
"MATANAO","Bangkal",170.180851136718
"MATANAO","Buri",142.29168155244
"MATANOG","Bugasan Sur (Pob.)",435.619813401835
"MATANOG","Sapad",410.41473686221
"MATANOG","Bugasan Norte",277.731409417764
"MATANOG","Bayanga Sur",247.634781635947
"MATANOG","Langkong",194.439161877114
"MATNOG","Gadgaron",419.253116431229
"MATNOG","Culasi",408.139459779944
"MATNOG","Tabunan (Pob.)",342.607208491333
"MATNOG","Camachiles (Pob.)",314.056607783722
"MATNOG","Bon-Ot Big",300.64357389424
"MATUGUINAO","Maduroto Pob. (Barangay No. 3)",257.148550578056
"MATUGUINAO","Mabuligon Pob. (Barangay No. 2)",244.11162920415
"MATUGUINAO","Barruz (Barangay No. 1)",118.08805592306
"MATUGUINAO","Nagpapacao",70.0970699959285
"MATUGUINAO","Rizal",58.0048530694072
"MATUNGAO","Poblacion (Matungao)",200.633379459208
"MATUNGAO","Pasayanon",196.680012376268
"MATUNGAO","Batangan",192.034806053813
"MATUNGAO","Somiorang",126.211244122861
"MATUNGAO","Batal",121.071866915039
"MAUBAN","Bagong Bayan (Pob.)",1781.35972770697
"MAUBAN","San Lorenzo",1119.86419131939
"MAUBAN","Sadsaran (Pob.)",1075.0211446973
"MAUBAN","Lual Rural",1053.44800334937
"MAUBAN","Daungan (Pob.)",1019.75511967114
"MAWAB","Poblacion",598.991062663152
"MAWAB","Andili",278.094862426089
"MAWAB","Nuevo Iloco",258.572443717094
"MAWAB","Malinawon",159.935850064943
"MAWAB","Tuboran",157.43151646962
"MAYANTOC","Poblacion Norte",466.726162787778
"MAYANTOC","Poblacion Sur",442.795118639983
"MAYANTOC","Mamonit",367.178683285409
"MAYANTOC","Pitombayog",276.693847720667
"MAYANTOC","Pedro L. Quines",267.489599971515
"MAYDOLONG","Maybocog",326.489857016077
"MAYDOLONG","Barangay Poblacion 4",282.655570657437
"MAYDOLONG","Barangay Poblacion 3",210.480150877262
"MAYDOLONG","Omawas",201.410988182371
"MAYDOLONG","Camada",193.097589045388
"MAYORGA","San Roque",414.158429733357
"MAYORGA","Union",396.209045233052
"MAYORGA","Poblacion Zone 2",243.166924756766
"MAYORGA","Poblacion Zone 1",236.931875404028
"MAYORGA","Liberty",216.148377561569
"MAYOYAO","Balangbang",77.1415250286102
"MAYOYAO","Chumang",75.0646378163015
"MAYOYAO","Chaya",67.6471834866274
"MAYOYAO","Poblacion",61.4165218497012
"MAYOYAO","Bato-Alatbang",53.9397278853897
"MEDELLIN","Kawit",1784.65156462728
"MEDELLIN","Poblacion",1287.12085043929
"MEDELLIN","Antipolo",1165.66344655239
"MEDELLIN","Daanlungsod",885.07110115662
"MEDELLIN","Tindog",794.036553734641
"MEDINA","North Poblacion",467.386823380588
"MEDINA","Maanas",426.568308249232
"MEDINA","South Poblacion",343.053428622124
"MEDINA","Cabug",334.059518508435
"MEDINA","Tup-on",195.691670605533
"MENDEZ (MENDEZ-NUÑEZ)","Galicia III",885.468374651459
"MENDEZ (MENDEZ-NUÑEZ)","Asis I",737.122728528631
"MENDEZ (MENDEZ-NUÑEZ)","Galicia I",439.219462049944
"MENDEZ (MENDEZ-NUÑEZ)","Panungyan I",426.130140333224
"MENDEZ (MENDEZ-NUÑEZ)","Galicia II",421.767033094317
"MERCEDES","San Roque",1427.14680584086
"MERCEDES","Manguisoc",830.075182989069
"MERCEDES","Barangay II (Pob.)",602.245221637729
"MERCEDES","Pambuhan",574.461080009517
"MERCEDES","Barangay III (Pob.)",528.09030570588
"MERIDA","Puerto Bello",775.035528634229
"MERIDA","Poblacion",753.874149012816
"MERIDA","Lamanoc",431.729932454708
"MERIDA","Libas",416.425720407079
"MERIDA","Casilda",391.863404775083
"MEXICO","Pandacaqui",4039.10711995103
"MEXICO","Sapang Maisac",948.037518162675
"MEXICO","San Jose Malino",891.254389740982
"MEXICO","San Jose Matulid",822.434937339629
"MEXICO","San Antonio",785.051531096918
"MIAGAO","Baybay Norte (Pob.)",777.905751456536
"MIAGAO","Mat-y (Pob.)",622.430727461471
"MIAGAO","Palaca",568.306316377865
"MIAGAO","Dalije",479.956174756096
"MIAGAO","Kirayan Norte",458.200284026411
"MIDSALIP","Poblacion B",264.80691290775
"MIDSALIP","Buloron",224.483274106825
"MIDSALIP","Poblacion A",197.67593881459
"MIDSALIP","Sigapod",179.654200803004
"MIDSALIP","Lumpunid",170.080152484348
"MIDSAYAP","Sadaan",327.93420368927
"MIDSAYAP","Barangay Poblacion 8",309.054255931692
"MIDSAYAP","Macasendeg",290.488973970073
"MIDSAYAP","Kadigasan",252.571745556937
"MIDSAYAP","Villarica",252.099746862997
"MILAGROS","Bangad",818.003452488535
"MILAGROS","Poblacion West",786.770245003028
"MILAGROS","Jamorawon",752.471201199925
"MILAGROS","Paraiso (Potot)",734.267798064199
"MILAGROS","Bacolod",695.753229324402
"MILAOR","San Antonio",646.12500393332
"MILAOR","Capucnasan",598.412926240735
"MILAOR","Del Rosario (Pob.)",489.767351735933
"MILAOR","San Jose (Pob.)",429.025469693565
"MILAOR","Cabugao",363.876447944654
"MINA","Cabalabaguan",547.081057129392
"MINA","Tolarucan",504.630538632446
"MINA","Badiangan",481.813384940337
"MINA","Amiroy",457.139021063987
"MINA","Agmanaphao",407.259661830076
"MINALABAC","Antipolo",1251.05283234895
"MINALABAC","Hobo",778.14758035979
"MINALABAC","Baliuag Viejo",655.514127655957
"MINALABAC","Mataoroc",616.61632937646
"MINALABAC","Tariric",574.844309549217
"MINALIN","Santa Maria",872.137875185051
"MINALIN","Lourdes",862.084004566746
"MINALIN","Santo Domingo",805.584083768104
"MINALIN","San Isidro",672.334897122685
"MINALIN","Santa Rita",641.465266210144
"MINGLANILLA","Tunghaan",3320.06972821496
"MINGLANILLA","Tungkil",3067.79404152885
"MINGLANILLA","Linao",3028.94639404287
"MINGLANILLA","Pakigne",2958.97382417353
"MINGLANILLA","Calajo-an",2710.67651102515
"MOALBOAL","Basdiot",1392.1967162297
"MOALBOAL","Poblacion West",758.231191895147
"MOALBOAL","Saavedra",674.217303657383
"MOALBOAL","Poblacion East",589.969393446811
"MOALBOAL","Tunga",564.695020383639
"MOBO","Pinamarbuhan",672.759456942433
"MOBO","Marintoc",520.234100142041
"MOBO","Bagacay",505.479762863611
"MOBO","Umabay Exterior",481.527916632394
"MOBO","Tabuc",445.695954670493
"MOGPOG","Balanacan",160.554680177327
"MOGPOG","Bintakay",117.385281823939
"MOGPOG","Ino",72.5403588769263
"MOGPOG","Sayao",71.7518767152206
"MOGPOG","Laon",71.5054760396876
"MOISES PADILLA (MAGALLON)","Quintin Remo",666.820802359706
"MOISES PADILLA (MAGALLON)","Inolingan",487.313078195063
"MOISES PADILLA (MAGALLON)","Odiong",447.725132956932
"MOISES PADILLA (MAGALLON)","Magallon Cadre",371.091587587707
"MOISES PADILLA (MAGALLON)","Guinpana-an",368.912434638819
"MOLAVE","Culo",683.812321677139
"MOLAVE","Madasigon (Pob.)",566.558388739253
"MOLAVE","Maloloy-on (Pob.)",514.633256093369
"MOLAVE","Makuguihon (Pob.)",482.419399397658
"MOLAVE","Sudlon",358.632586430573
"MONCADA","Ablang-Sapang",526.766178874556
"MONCADA","Capaoayan",393.658596040663
"MONCADA","San Julian",381.0558568149
"MONCADA","Burgos",334.043391388461
"MONCADA","Tubectubang",316.201311136259
"MONDRAGON","Makiwalo",1031.42831565438
"MONDRAGON","Bugko",814.902056313854
"MONDRAGON","Chitongco (Pob.)",693.602005269686
"MONDRAGON","Nenita",655.62488648483
"MONDRAGON","Imelda",613.680009020959
"MONKAYO","Poblacion",1106.11861571605
"MONKAYO","Mount Diwata",832.975503807985
"MONKAYO","Casoon",324.652700630047
"MONKAYO","Pasian (Santa Filomena)",285.778613229921
"MONKAYO","Upper Ulip",274.05377867
"MONREAL","Poblacion",1205.83174666441
"MONREAL","Macarthur",691.154474848008
"MONREAL","Real",575.419153858766
"MONREAL","Guinhadap",484.21052341029
"MONREAL","Rizal",353.337635602919
"MONTEVISTA","San Jose (Pob.)",516.803387398463
"MONTEVISTA","New Visayas",208.542688483256
"MONTEVISTA","Linoan",202.224937822328
"MONTEVISTA","Mayaon",201.371187733013
"MONTEVISTA","Prosperidad",158.62676659466
"MORONG","San Juan (Pob.)",2597.26078138253
"MORONG","San Guillermo",2356.56269870284
"MORONG","Lagundi",2342.74619244631
"MORONG","Maybancal",2114.89503663673
"MORONG","San Pedro (Pob.)",1590.1101937349
"MOTIONG","Calapi",518.64274161408
"MOTIONG","Poblacion I-A",386.006237201299
"MOTIONG","Poblacion I",245.245274541011
"MOTIONG","Bayog",173.069854760837
"MOTIONG","Bonga",141.516726218195
"MULANAY","Ibabang Cambuga",1018.54314543811
"MULANAY","Ilayang Yuni",934.432133665857
"MULANAY","Barangay 2 (Pob.)",930.311421273556
"MULANAY","Santa Rosa",896.13374790212
"MULANAY","Pakiing",815.901053675558
"MULONDO","Poblacion (Dado)",60.1932555636348
"MULONDO","Lilod Raybalai",59.4459352349666
"MULONDO","Cabasaran",57.5436653074477
"MULONDO","Buadi-Bayawa",54.1467547225925
"MULONDO","Ilian",48.032315669853
"MUNAI","Old Poblacion",359.361067839251
"MUNAI","Tambo",254.498005964266
"MUNAI","Panggao",227.911612331494
"MUNAI","Pindolonan",201.127550344575
"MUNAI","Tamparan (Mandaya)",166.733256722997
"MURCIA","Blumentritt",1102.37899801868
"MURCIA","Minoyan",1007.13185454437
"MURCIA","Salvacion",520.999150863289
"MURCIA","Santa Rosa",457.803715345539
"MURCIA","Cansilayan",410.134744588616
"MUTIA","Poblacion",212.205965086432
"MUTIA","Santo Tomas",192.832596723976
"MUTIA","Buenasuerte",141.24537166581
"MUTIA","New Siquijor",105.427167367782
"MUTIA","Alvenda",100.358553552023
"NAAWAN","Poblacion",481.915447410393
"NAAWAN","Linangkayan",288.793465408771
"NAAWAN","Maputi",288.398128700477
"NAAWAN","Tagbalogo",209.330787041676
"NAAWAN","Mapulog",201.621721229943
"NABAS","Nagustan",877.399154183753
"NABAS","Gibon",859.357683822551
"NABAS","Unidos",813.458060697728
"NABAS","Laserna",782.681434787442
"NABAS","Union",755.353913505033
"NABUA","La Purisima (La Purisima Agupit)",1728.36522404464
